0 -7596.0151367188 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 24_1 .4811024051115075905630601492981463149921
.6508789063 -7595.3642578125 1 2 3 5 6 7 8 10 11 13 14 15 16 17 18 19 20 21 22 23 24 26 27 33 24_332 .0000000229180583970217162959860594972068
.6557617188 -7595.3593750000 1 2 3 4 5 6 7 10 11 12 13 15 16 17 18 19 20 21 22 23 27 36 39 45 24_333 .0000000201952224659068292883932023056988
.6596679688 -7595.3554687500 1 2 3 4 6 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 34 38 45 46 24_334 .0000000182517830358760272286310571512886
.6621093750 -7595.3530273438 1 2 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 29 35 38 47 24_335 .0000000171332877198952095000279976199339
.6645507813 -7595.3505859375 1 2 3 5 6 7 8 9 10 11 14 15 16 17 18 19 20 22 23 24 29 30 37 40 24_336 .0000000160833353516928568891800341274492
.6689453126 -7595.3461914062 1 2 3 4 5 6 7 8 10 11 13 16 18 19 20 21 22 23 24 27 32 34 39 41 24_337 .0000000143529064705469453614380202811821
.6713867188 -7595.3437500000 1 2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 22 23 24 27 28 39 48 24_338 .0000000134733398755210142573328044884526
.6757812500 -7595.3393554688 1 2 3 4 5 7 8 10 11 12 13 14 17 18 19 20 21 22 23 24 27 28 39 48 24_339 .0000000120237241437488346341446851708643
.6782226563 -7595.3369140625 1 2 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 35 38 47 48 24_340 .0000000112868931370132455242482342475394
.6787109376 -7595.3364257812 1 2 3 4 5 7 8 9 10 11 12 13 15 16 18 20 21 22 23 24 26 30 39 46 24_341 .0000000111450364874291947832859271945729
.6796875000 -7595.3354492188 1 2 3 4 5 6 9 10 11 12 13 14 16 17 18 19 20 22 24 27 35 36 37 39 24_342 .0000000108666495120519978372886206537109
.6806640626 -7595.3344726562 1 3 4 5 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 28 37 39 48 24_343 .0000000105952161878721370100496509909450
.6821289063 -7595.3330078125 1 2 3 4 5 7 8 9 10 11 12 13 14 16 18 20 21 22 23 24 26 30 39 46 24_344 .0000000102007256931018706717210896799470
.6831054688 -7595.3320312500 1 2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 22 23 24 28 36 39 48 24_345 .0000000099459262168788824736794404638030
.6918945313 -7595.3232421875 1 2 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 26 29 35 48 24_346 .0000000079208667792248582634309636613538
.6933593750 -7595.3217773438 1 2 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 25 38 39 48 24_347 .0000000076259500357305169037535233503269
.6953125000 -7595.3198242188 1 3 4 5 7 8 9 10 11 12 13 14 16 18 19 20 21 22 23 24 26 30 39 46 24_348 .0000000072497375273388393712264072707153
.7001953126 -7595.3149414062 1 2 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 29 35 38 48 24_349 .0000000063884147281788419307723846683630
.7026367188 -7595.3125000000 1 2 3 5 6 7 9 10 11 12 13 16 17 18 19 20 22 23 24 25 27 34 36 45 24_350 .0000000059969235551813459807857836928143
.7119140626 -7595.3032226562 1 2 3 4 5 6 7 8 10 11 12 13 14 17 18 19 20 22 23 24 27 34 35 39 24_351 .0000000047158835237823376798894598471217
.7128906250 -7595.3022460938 1 2 3 5 6 7 8 10 11 13 14 15 16 17 18 19 20 21 22 23 26 27 32 33 24_352 .0000000045980875388254725507186050209860
.7133789063 -7595.3017578125 1 2 3 4 5 7 8 9 10 11 15 17 18 19 20 21 22 23 24 26 35 36 37 40 24_353 .0000000045402975620059914868741246298904
.7148437500 -7595.3002929688 1 2 3 4 5 6 7 8 10 11 13 14 15 17 18 19 20 21 22 23 26 27 32 41 24_354 .0000000043712491726309664358858022601058
.7167968750 -7595.2983398438 1 2 3 4 5 6 7 8 10 11 12 14 15 16 18 19 20 21 22 24 25 29 40 47 24_355 .0000000041556014686287979194123668231814
.7182617188 -7595.2968750000 1 2 3 4 5 6 7 9 10 11 12 13 15 16 17 19 20 22 24 25 30 32 42 45 24_356 .0000000040008764153442051433623938619792
.7270507813 -7595.2880859375 1 2 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 23 24 29 34 35 37 24_357 .0000000031862702774029701679782816689296
.7338867188 -7595.2812500000 1 2 3 4 5 6 7 8 10 11 13 16 17 18 19 20 21 22 23 24 28 34 35 36 24_358 .0000000026692039582574681153145984016964
.7353515626 -7595.2797851562 1 2 4 5 6 8 10 11 12 13 14 15 16 17 18 19 20 21 23 24 29 34 35 39 24_359 .0000000025698217803016243959460243815327
.7402343750 -7595.2749023438 1 2 3 6 7 8 9 10 11 12 13 15 16 17 18 19 22 23 24 25 27 32 36 45 24_360 .0000000022645078298648413436618677013443
.7421875000 -7595.2729492188 1 2 3 4 6 7 8 9 10 11 12 13 17 18 19 20 21 22 23 24 28 35 36 48 24_361 .0000000021527924151356080563051172274032
.7436523438 -7595.2714843750 1 2 3 4 5 6 7 8 10 11 13 17 18 19 20 21 22 23 24 28 32 34 36 39 24_362 .0000000020726377314737908904285896021404
.7519531250 -7595.2631835938 1 2 3 4 6 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 34 35 45 46 24_363 .0000000016716440022640844381891501700135
.7534179688 -7595.2617187500 1 2 4 5 6 8 9 10 11 12 13 14 15 16 17 18 20 21 23 24 29 31 34 35 24_364 .0000000016094038646388264997577420985788
.7592773438 -7595.2558593750 1 2 3 4 5 7 8 9 10 11 12 13 16 18 20 21 22 23 24 26 27 32 41 43 24_365 .0000000013827702389571724174617656023042
.7744140626 -7595.2407226562 1 3 4 5 6 7 10 11 12 13 14 15 16 17 18 19 20 22 23 27 34 36 39 45 24_366 .0000000009342638933373027302204012387723
.7758789063 -7595.2392578125 1 2 3 4 5 7 8 9 10 11 12 13 16 18 19 20 22 23 24 26 27 36 41 43 24_367 .0000000008994785506889384844277063478616
.7763671876 -7595.2387695312 1 2 3 4 5 6 7 10 11 12 13 14 17 18 19 20 22 23 24 27 34 35 37 39 24_368 .0000000008881736670487257375753969065588
.7783203126 -7595.2368164062 2 3 5 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 30 45 47 48 24_369 .0000000008443572190517874672634285517944
.7802734376 -7595.2348632812 1 2 3 4 5 6 7 8 10 11 12 13 16 18 19 20 22 23 24 27 32 34 39 41 24_370 .0000000008027023765902259510751778635226
.7822265626 -7595.2329101562 1 2 3 4 5 6 7 9 10 12 13 15 16 17 19 20 22 23 24 25 30 32 42 45 24_371 .0000000007631025007486526590376855807396
.7836914063 -7595.2314453125 1 2 3 4 5 6 10 11 12 13 14 16 17 18 19 20 22 23 24 27 34 35 37 39 24_372 .0000000007346899910138020807565060629683
.7919921876 -7595.2231445312 1 2 3 4 5 6 7 8 10 11 12 14 15 16 19 20 21 23 24 29 32 34 35 39 24_373 .0000000005925493370938204268916764038957
.7934570313 -7595.2216796875 1 2 3 4 5 6 7 8 9 10 11 12 13 16 18 19 20 22 24 27 34 35 39 45 24_374 .0000000005704870141528781379951224814022
.8002929688 -7595.2148437500 1 2 3 4 6 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 28 33 35 48 24_375 .0000000004779086718131424924360946655750
.8046875000 -7595.2104492188 1 2 5 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 30 38 47 48 24_376 .0000000004264898005153612492640624052688
.8076171876 -7595.2075195312 1 2 3 4 5 6 7 8 10 11 13 16 18 19 20 21 22 23 24 28 32 34 36 39 24_377 .0000000003953221424105379038932960918613
.8129882813 -7595.2021484375 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25 26 28 30 34 24_378 .0000000003439767135304629831791243470250
.8178710938 -7595.1972656250 1 3 4 5 6 8 10 11 12 14 15 16 17 19 20 21 22 23 24 25 27 35 37 38 24_379 .0000000003031097195276346095837691695367
.8208007813 -7595.1943359375 1 2 3 4 5 6 7 8 10 11 14 15 16 19 20 21 22 23 24 25 29 32 35 39 24_380 .0000000002809586158325730154850385094282
.8310546876 -7595.1840820312 1 2 3 4 6 7 8 9 10 11 12 13 15 16 17 19 22 24 25 27 32 36 44 45 24_381 .0000000002154225070824692768736850053762
.8330078126 -7595.1821289062 1 2 4 5 6 7 8 10 11 13 14 15 17 18 19 20 21 22 23 26 27 28 32 41 24_382 .0000000002047950257360410569643512930121
.8378906250 -7595.1772460938 1 2 3 4 5 6 7 8 10 11 14 15 16 19 20 21 22 23 24 29 32 35 39 41 24_383 .0000000001804638527276410450630416738125
.8408203126 -7595.1743164062 1 3 4 5 6 8 10 11 12 14 15 16 17 19 20 21 22 23 24 25 27 35 37 48 24_384 .0000000001672756459867116786417626427119
.8427734376 -7595.1723632812 1 2 3 4 5 7 8 9 10 11 12 14 16 18 19 20 22 23 26 27 29 36 41 43 24_385 .0000000001590234033055188894217406228734
.8559570313 -7595.1591796875 1 2 3 4 5 7 8 9 10 11 12 13 16 18 20 21 22 23 24 26 32 39 43 45 24_386 .0000000001130192075891993291579617723876
.8623046876 -7595.1528320312 1 2 4 5 6 7 8 10 11 13 15 17 18 19 20 21 22 23 24 26 32 33 41 43 24_387 .0000000000958835982001918895533800365080
.8627929688 -7595.1523437500 1 2 3 4 5 6 7 8 9 10 12 16 19 20 21 22 23 24 25 28 29 30 32 35 24_388 .0000000000946785080963364601289293178932
.8666992188 -7595.1484375000 1 2 3 4 5 6 7 8 9 10 11 16 19 20 21 22 23 24 25 28 29 30 32 35 24_389 .0000000000855673459825474581235148737520
.8715820313 -7595.1435546875 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 20 22 23 34 35 45 46 24_390 .0000000000754013083481509667331300232514
.8754882813 -7595.1396484375 1 2 3 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 25 26 28 30 34 35 24_391 .0000000000681452419211982761481897627058
.8828125000 -7595.1323242188 1 2 3 4 5 6 7 8 10 11 15 16 19 20 21 22 23 24 25 29 30 32 35 39 24_392 .0000000000563691866041012676757135328584
.8847656250 -7595.1303710938 1 3 4 5 7 8 9 10 11 12 14 16 17 18 19 20 22 23 26 27 29 36 41 43 24_393 .0000000000535883143207837163159934923170
.8906250000 -7595.1245117188 1 2 3 4 6 8 9 10 12 13 14 16 17 18 19 20 21 22 24 28 34 35 47 48 24_394 .0000000000460420953539162457897900217191
.8999023438 -7595.1152343750 1 2 5 6 7 8 9 10 11 12 15 16 17 18 19 20 21 23 25 30 34 35 38 46 24_395 .0000000000362067578287452412070965346218
.9033203126 -7595.1118164062 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 25 26 28 30 34 35 24_396 .0000000000331389856199660286061104388139
.9248046876 -7595.0903320312 1 2 3 4 5 7 8 9 10 11 15 17 18 19 20 21 22 23 24 31 36 37 40 47 24_397 .0000000000189955038774692758894115263414
.9262695313 -7595.0888671875 1 2 3 4 6 7 8 9 10 11 12 14 15 16 17 18 19 22 25 26 30 35 40 46 24_398 .0000000000182882464142746231041210203726
.9291992188 -7595.0859375000 1 2 3 4 6 7 8 9 10 11 12 15 16 17 18 19 21 22 25 26 30 35 40 46 24_399 .0000000000169517506946561632440120336260
.9418945313 -7595.0732421875 1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 19 20 22 23 30 39 40 42 45 24_400 .0000000000122010916236636850812772384680
.9453125000 -7595.0698242188 1 2 5 7 8 9 10 11 12 14 15 17 19 20 21 22 23 24 29 31 36 37 40 44 24_401 .0000000000111673020496413943069035706805
.9511718750 -7595.0639648438 1 2 3 4 6 7 8 9 10 11 12 14 15 17 18 19 22 23 25 26 30 35 40 46 24_402 .0000000000095947407999762186717716695600
.9584960938 -7595.0566406250 1 2 3 4 5 8 9 10 11 12 13 16 17 18 19 20 21 22 23 24 28 35 47 48 24_403 .0000000000079366910722294392742644926432
.9775390626 -7595.0375976562 1 2 3 5 6 7 9 10 12 14 15 16 17 18 19 20 21 22 24 25 36 37 41 47 24_404 .0000000000048463600194886436866501161140
.9794921876 -7595.0356445312 1 3 4 5 6 8 10 11 12 14 15 16 17 18 19 21 23 24 25 27 30 35 43 48 24_405 .0000000000046072735776737511549236972891
.9877929688 -7595.0273437500 1 2 4 5 6 7 8 9 10 11 12 16 19 20 21 22 23 24 25 28 29 30 32 35 24_406 .0000000000037159032309190145611552928583
.9892578126 -7595.0258789062 1 2 3 4 6 7 8 9 10 11 12 14 15 17 18 19 22 23 26 30 34 35 40 44 24_407 .0000000000035775494138495336360448915608
1.0009765626 -7595.0141601562 1 2 4 6 7 8 10 11 13 14 15 17 18 19 20 21 22 23 24 26 32 33 41 43 24_408 .0000000000026409222090532172094592565549
1.0058593750 -7595.0092773438 1 2 4 5 7 8 9 10 11 14 15 17 19 20 21 22 23 24 29 31 36 37 40 44 24_409 .0000000000023271609985977452606736330797
1.0078125000 -7595.0073242188 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 18 21 23 28 31 34 39 44 45 24_410 .0000000000022123547026462047172353209355
1.0126953126 -7595.0024414062 1 2 4 5 6 7 8 9 10 11 12 16 19 20 21 22 23 24 25 29 30 32 35 39 24_411 .0000000000019495104909720362165193684313
1.0170898438 -7594.9980468750 1 2 3 4 5 7 8 9 10 11 14 15 16 17 18 19 22 24 29 36 38 40 44 47 24_412 .0000000000017397598943807299049816630243
1.0185546876 -7594.9965820312 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 18 21 23 28 31 39 44 45 46 24_413 .0000000000016749836052219725044082084316
1.0424804688 -7594.9726562500 1 2 4 6 7 8 10 11 13 14 15 17 18 19 20 21 22 23 24 26 30 32 36 46 24_414 .0000000000009012755272742245895643825016
1.0727539063 -7594.9423828125 1 2 3 4 5 6 7 8 9 10 11 12 15 19 20 21 23 26 27 30 33 34 40 46 24_415 .0000000000004114306691954276192512209558
1.0786132813 -7594.9365234375 1 2 3 4 5 6 7 8 9 10 12 16 19 20 21 23 24 25 28 29 30 32 35 38 24_416 .0000000000003534936738115409914959368195
1.0820312500 -7594.9331054688 1 2 3 4 5 7 8 9 10 14 15 16 17 18 19 22 23 24 29 36 38 40 44 47 24_417 .0000000000003235424132406876124694549730
1.1044921876 -7594.9106445312 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 19 21 23 28 31 34 39 44 46 24_418 .0000000000001808243826105257001114576780
1.1079101563 -7594.9072265625 1 2 3 4 6 7 8 9 10 11 12 14 15 17 21 22 23 26 30 34 38 40 44 46 24_419 .0000000000001655032648583054822609008341
1.1118164063 -7594.9033203125 1 2 3 4 6 7 8 9 10 11 12 14 15 17 18 22 23 30 34 35 38 40 43 44 24_420 .0000000000001495764499263354235485583823
1.1230468750 -7594.8920898438 1 3 4 5 6 8 10 11 12 14 15 16 17 18 19 20 21 23 27 30 35 42 46 48 24_421 .0000000000001118217044530020128599172810
1.1733398438 -7594.8417968750 1 2 3 4 5 6 7 8 9 10 12 16 19 20 21 23 24 25 26 29 30 32 35 38 24_422 .0000000000000303917390962555806792878692
1.2260742188 -7594.7890625000 1 2 3 4 5 6 7 8 10 11 12 13 16 17 19 20 23 30 36 39 40 42 45 46 24_423 .0000000000000077539037779105210810219157
1.2431640626 -7594.7719726562 1 2 3 4 5 6 7 8 9 10 16 19 20 21 22 23 25 26 29 30 31 32 35 38 24_424 .0000000000000049804464677830372868298488
1.2592773438 -7594.7558593750 1 3 4 5 7 8 9 10 11 12 14 16 17 18 19 22 23 27 29 34 36 40 41 43 24_425 .0000000000000032809679100186219529353355
1.2607421876 -7594.7543945312 1 2 6 7 8 10 11 13 15 16 17 18 19 21 22 23 24 25 26 28 30 32 35 42 24_426 .0000000000000031588079920055560339741769
1.3251953126 -7594.6899414062 1 2 3 5 6 8 9 10 11 12 14 15 16 17 19 22 26 30 32 35 37 38 39 48 24_427 .0000000000000005949192900150788688735959
1.3393554688 -7594.6757812500 1 3 4 5 7 8 9 10 11 14 15 17 19 20 21 23 24 30 31 36 40 42 44 48 24_428 .0000000000000004122526246255448798800680
1.3647460938 -7594.6503906250 1 2 3 4 5 6 7 8 9 10 14 16 19 20 22 23 25 26 30 31 32 35 39 42 24_429 .0000000000000002135657930899860495061829
1.3725585938 -7594.6425781250 1 2 3 4 5 6 9 10 11 12 13 14 15 16 17 22 26 32 35 36 39 44 45 46 24_430 .0000000000000001744395688879509500376534
1.4291992188 -7594.5859375000 3 4 5 6 7 8 9 10 11 13 14 16 19 20 21 22 23 30 36 40 41 42 45 48 24_431 .0000000000000000402222643219076232490809
1.4399414063 -7594.5751953125 1 2 4 6 7 8 10 11 13 15 16 17 18 19 21 22 25 26 29 30 32 42 43 46 24_432 .0000000000000000304524556564228749381480
1.4453125000 -7594.5698242188 1 2 3 5 6 9 10 11 12 13 14 15 16 17 19 22 26 32 35 39 44 45 46 48 24_433 .0000000000000000264972145292847963471945
1.5361328126 -7594.4790039062 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 21 26 30 33 40 42 46 49 24_434 .0000000000000000025206785815976857972017
1.5747070313 -7594.4404296875 1 3 4 5 6 7 8 9 10 14 16 19 20 22 23 26 28 30 33 35 39 42 45 48 24_435 .0000000000000000009280619111452304755990
1.6181640626 -7594.3969726562 1 2 3 4 5 6 8 9 10 11 13 15 21 22 23 26 28 30 36 40 41 42 44 46 24_436 .0000000000000000003010975666179247902120
1.6752929688 -7594.3398437500 1 2 3 4 5 6 7 8 9 12 14 17 19 20 21 24 27 28 31 33 34 35 37 55 24_437 .0000000000000000000685544797228053388300
1.7875976563 -7594.2275390625 3 4 5 6 8 9 10 13 14 15 16 17 18 19 20 28 29 30 36 37 39 44 46 47 24_438 .0000000000000000000037382186270689669025
1.8256835938 -7594.1894531250 1 2 3 4 5 6 7 8 9 10 12 13 15 16 17 18 26 29 36 39 42 45 46 55 24_439 .0000000000000000000013938533798418849019
1.8491210938 -7594.1660156250 1 2 3 4 5 6 8 9 11 12 13 14 15 16 19 24 26 29 30 34 40 42 45 50 24_440 .0000000000000000000007595511543066759227
1.9819335938 -7594.0332031250 1 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 21 27 31 33 44 52 55 24_441 .0000000000000000000000243491233447861939
2.0249023438 -7593.9902343750 1 3 4 5 6 7 9 10 11 13 14 19 22 26 28 29 30 33 39 40 42 45 46 48 24_442 .0000000000000000000000080003050138907068
2.1210937500 -7593.8940429688 1 3 4 5 7 9 10 11 12 14 18 19 22 23 25 26 27 31 32 38 40 45 46 50 24_443 .0000000000000000000000006622190924279656
2.1816406250 -7593.8334960938 1 2 3 4 5 6 8 10 12 13 16 17 18 21 23 25 27 33 37 39 43 44 48 59 24_444 .0000000000000000000000001380002472911211
